NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2018|3990|FACULDADE SÃO BERNARDO DE TECNOLOGIA||16351|NOVATEC EDUCACIONAL LTDA|4|3|3|35|3548708|0|13|0|0|1|0|5|2|3|0|1|1|0|0|0|0|0||0|0|0|1|1|0|10|10|1|2322075.82|0.00|368272.88|711582.49|293195.37|295914.15|1111691.59|752284.15|0.00|741127.72
2018|1312|FACULDADES INTEGRADAS DE RONDONÓPOLIS|FAIR|16354|FAIR EDUCACIONAL LTDA|4|3|5|51|5107602|0|28|1|0|5|0|8|1|6|0|4|3|0|0|0|0|0||1|0|1|1|1|1|29801|14226|2|4112471.99|0.00|116864.26|1025000.04|577125.29|884152.36|606166.96|297591.68|0.00|1912166.07
2018|20328|FACULDADE DE ODONTOLOGIA DA APCD|FAOA|16357|APCD - INSTITUICAO DE ENSINO SUPERIOR E PESQUISA LTDA|4|3|3|35|3550308|1|53|0|0|0|0|30|2|12|2|5|1|0|0|0|1|0||1|0|0|1|0|0|16980|6229914|2|10706767.92|0.00|8127330.97|1823661.31|2185977.23|1882256.00|12885047.35|49142.42|0.00|166698.25
2018|20053|FACULDADE UNIMED||16360|FUNDACAO UNIMED|5|3|3|31|3106200|1|63|0|0|1|0|15|7|19|4|9|5|2|0|1|0|0||1|0|0|1|0|1|40|8292|2|137849.05|0.00|0.00|175935.35|45828.17|58985.36|39347.32|243389.19|0.00|0.00
2018|3303|Faculdade Invest de Ciências e Tecnologia|INVEST|16364|INSTITUTO INVEST DE EDUCACAO CONSULTORIA E ASSESSORIA LTDA - ME|5|3|5|51|5103403|1|27|1|2|0|5|6|5|2|0|3|3|0|0|0|0|1||1|1|1|1|1|0|550|6000|2|2200520.45|0.00|0.00|560248.55|505125.00|250000.52|315205.22|295002.01|0.00|150025.00
2018|20122|FACULDADE DOMUS SAPIENS|FDS|16366|SESUP SOCIEDADE DE EDUCACAO DE ENSINO SUPERIOR LTDA - EPP|4|3|2|29|2918407|0|15|0|0|1|0|5|3|4|0|1|0|1|0|0|0|0||0|0|0|0|0|0|0|0|2|271143.62|0.00|33568.19|55500.00|154176.84|46385.67|20282.14|16841.18|0.00|0.00
2018|20100|Instituto Leya de Educação Superior|Leya|16370|UNYLEYA EDITORA E CURSOS S.A.|4|3|5|53|5300108|1|17|0|0|0|0|2|0|3|2|1|3|1|3|1|1|0||1|1|1|1|1|0|144|15000|2|128308.07|0.00|0.00|52896.60|107184.96|58221.40|77185.63|0.00|8410.66|10611.45
2018|20110|Faculdade de Tecnologia e Administração Edufor|EDUFOR|16371|SOCIEDADE EDUCACIONAL FORTALEZA - ME|4|3|2|21|2111300|1|14|0|0|0|0|6|2|5|1|0|0|0|0|0|0|0||0|1|1|1|1|1|21|3500|1|1980540.79|0.00|0.00|318789.46|169319.38|101595.52|789653.59|194856.00|0.00|253289.27
2018|20105|Faculdade de Ciências e Saúde Edufor|EDUFOR|16371|SOCIEDADE EDUCACIONAL FORTALEZA - ME|4|3|2|21|2111300|1|16|0|0|0|1|6|3|5|1|0|0|0|0|0|0|0||0|0|1|1|1|1|22|3500|1|1980500|0.00|0.00|317780.50|165320.45|101595.80|760653.59|195100.00|0.00|253288.27
2018|1637|FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS DE MACEIÓ|FAMA|16374|ALAGOAS EDUCACIONAL DE ENSINO SUPERIOR LTDA - EPP|4|3|2|27|2704302|1|13|0|1|0|2|3|3|2|1|0|1|0|0|0|0|1||0|1|1|1|1|0|16|7039|2|2989709.85|0.00|0.00|1459956.45|222639.21|588694.12|0.00|0.00|0.00|0.00
2018|20455|Faculdade de Tecnologia Avançada||16380|CEGRAN - CENTRO DE GRADUACAO DE ANAPOLIS EIRELI - ME|4|3|5|52|5201108|0|7|0|0|0|0|2|0|1|1|0|0|1|2|0|0|0||0|0|1|1|1|1|25|0|1|128000|0.00|0.00|4226.25|32287.87|2921.13|92950.00|0.00|0.00|14400.00
2018|20410|Faculdade de Indiara|FAIND|16387|ASSOCIACAO DE EDUCACAO E CULTURA INDIARA LTDA|4|3|5|52|5209952|0|7|0|0|0|0|1|0|0|1|2|1|1|1|0|0|0||0|0|0|1|1|1|0|0|1|110210.53|0.00|0.00|110450.52|20400.00|10829.29|53225.73|328395.46|0.00|30535.50
2018|4629|Faculdade Innovare|FACINN|16393|INNOVARE COOPERATIVA EDUCACIONAL|4|3|3|35|3550308|1|15|0|0|1|0|1|1|1|3|2|2|2|1|1|0|0||0|0|1|1|0|1|80|0|1|223172|0.00|0.00|18241.00|14227.00|0.00|100000.00|7280.00|0.00|15503.00
2018|20499|Faculdade da Polícia Militar|FPM|16394|FUNDACAO TIRADENTES|5|3|5|52|5208707|1|13|0|0|0|0|0|0|3|1|2|3|2|1|0|1|0||0|0|0|1|1|1|0|6000|2|799067.62|0.00|8033.90|215260.14|408481.61|446370.72|3127213.23|2300000.00|0.00|457003.16
2018|2688|FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA|INESP|16396|IADEB - MODULO DE EDUCACAO AVANCADA LTDA - ME|4|3|3|35|3524402|0|9|0|0|0|0|4|0|2|0|0|0|0|1|1|1|0||1|0|0|1|1|0|0|7600|2|949903.16|0.00|593160.72|420567.00|280509.98|217333.98|268354.78|104200.00|19424.00|213832.03
2018|3336|UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL|UERGS|16399|UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL|2|1|4|43|4314902|1|189|0|0|0|0|28|28|27|24|36|22|14|7|2|1|1||0|0|0|1|1|1|103|0|2|0|102365891.93|0.00|53968643.86|13492160.97|17543073.99|10541385.40|3180427.83|2949950.37|690249.51
2018|20476|Faculdade ANCLIVEPA|ANCLIVEPA|16416|CENTRO EDUCACIONAL ANCLIVEPA LTDA|4|3|3|35|3550308|1|24|0|0|0|0|10|3|6|2|3|0|0|0|0|0|0||0|0|1|1|0|1|66|93|2|944305.75|0.00|26847.42|413953.00|271060.00|179105.76|463068.00|0.00|0.00|219798.00
2018|20605|Faculdades Sulamérica Bahia||16430|M C FELICIANO CONSTRUCOES EIRELI|4|3|2|29|2919553|0|14|0|0|0|0|0|0|2|0|2|1|4|3|1|1|0||1|0|0|1|1|0|7|8000|1|182600|55000.00|0.00|42000.00|35000.00|4750.00|62300.00|50000.00|5000.00|17750.00
2018|20530|Faculdade Marquês de Olinda|FMO|16431|INSTITUTO PROFESSOR AMARO DE ARAUJO LIMA SOBRINHO|5|3|3|35|3518701|0|17|0|0|2|2|8|1|2|1|0|0|0|1|0|0|0||1|0|0|1|1|0|40|7492|2|4117300.07|0.00|0.00|100160.25|947901.15|316074.29|2168581.85|0.00|0.00|0.00
2018|21444|Faculdade Ágape de São Félix||16434|SOCIEDADE UNIVERSITARIA DA AMAZONIA LTDA - ME|4|3|1|15|1507300|0|11|0|0|0|0|1|1|3|0|3|0|3|0|0|0|0||0|0|1|0|1|0|0|0|2|194000|0.00|0.00|40000.00|25948.00|0.00|17000.00|0.00|15000.00|25000.00
2018|20541|FACULDADE DO INSTITUTO SUPERIOR DE EDUCAÇÃO - ISE|ISE|16436|INSTITUTO SUPERIOR DE EDUCACAO - ISE LTDA|4|3|4|41|4104204|0|8|0|0|0|0|3|1|2|0|1|1|0|0|0|0|1||1|0|1|0|0|0|26|0|1|45260.05|2437.71|47697.76|26901.04|11712.13|3508.71|0.00|0.00|0.00|2000.00
2018|20532|Faculdade Metropolitana de Horizonte|FMH|16437|CEN - CENTRO DE ENSINO SUPERIOR E CAPACITACAO LTDA - EPP|4|3|2|23|2305233|0|7|1|1|0|2|1|0|2|0|0|0|0|0|0|0|0||0|0|0|1|1|1|0|0|1|172714.88|0.00|45054.34|106272.56|83000.10|30405.43|0.00|0.00|0.00|222099.81
2018|12928|FACULDADE CGESP||16443|CGESP-CENTRO GOIANO DE ENSINO, PESQUISA E POS-GRADUACAO LTDA - ME|4|3|5|52|5208707|1|17|0|0|2|2|3|2|3|0|3|0|2|0|0|0|0||1|0|0|0|1|1|0|9179|2|980000|0.00|186000.00|180000.00|142000.00|60000.00|58000.00|88000.00|24000.00|6000.00
2018|20547|Faculdade Novo Tempo de Itapipoca|FNIT|16444|INSTITUTO SUPERIOR DE EDUCACAO DE ITAPIPOCA - ISEIT|5|3|2|23|2306405|0|51|0|0|0|0|8|12|13|6|6|5|0|1|0|0|1||1|0|1|1|1|1|185|8000|1|2190070.93|0.00|10056.83|581349.34|216775.44|165700.98|35824.90|0.00|0.00|0.00
2018|15351|Centro de Ensino Superior Riograndense Marau CESURG||16446|SOCIEDADE EDUCACIONAL MARAU LTDA|4|3|4|43|4311809|0|52|0|0|0|0|2|0|7|0|7|0|29|0|7|0|0||0|0|0|1|0|0|50|50|2|1390778.88|0.00|0.00|809944.60|143858.29|196125.17|163865.08|350128.42|0.00|0.00
2018|20570|Faculdade Alpha|Alpha|16449|ALPHA SISTEMAS EDUCACIONAIS E TREINAMENTOS - EIRELI|4|3|2|26|2611606|1|48|1|2|0|1|7|10|14|0|11|1|1|0|0|0|0||0|0|1|1|1|1|0|7783|2|667452.85|0.00|0.00|175340.20|235680.11|77927.68|0.00|0.00|0.00|0.00
2018|242|CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ|UNIA|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|2|3|35|3547809|0|100|0|2|1|3|22|20|16|7|11|11|2|4|0|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|515|CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI|UNIAN-RJ|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|2|3|33|3303302|0|1664|0|8|0|12|200|132|124|80|328|324|160|200|48|48|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|13620|FACULDADE ANHANGUERA DE PORTO ALEGRE||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|4|43|4314902|1|78|0|0|0|0|5|7|5|6|14|9|13|12|6|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|13133|FACULDADE PITÁGORAS DE GOIÂNIA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|52|5208707|1|65|0|0|0|0|4|3|2|2|15|24|5|8|0|2|0||1|0|1|0|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1045|CENTRO UNIVERSITÁRIO ANHANGÜERA|UNIFIAN|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|2|3|35|3526704|0|109|1|3|0|1|13|8|18|7|32|13|3|7|1|2|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|12791|FACULDADE ANHANGUERA DE PINDAMONHANGABA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3538006|0|23|0|0|0|0|3|2|5|0|8|1|1|2|0|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1830|FACULDADE ANHANGUERA DE PASSO FUNDO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|4|43|4314100|0|62|0|0|1|2|3|2|13|6|17|13|3|2|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|11308|FACULDADE ANHANGUERA DE SUMARÉ|FACSUMARÉ|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3552403|0|53|0|0|0|0|4|5|9|8|13|3|6|3|1|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5668|FACULDADE ANHANGUERA DE JOINVILLE||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|4|42|4209102|0|29|0|0|0|1|14|6|3|1|1|3|0|0|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5555|FACULDADE ANHANGUERA DE JACAREÍ||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3524402|0|60|0|0|0|0|17|9|12|2|7|6|1|6|0|0|0||1|0|1|0|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5550|FACULDADE ANHANGUERA DE ANÁPOLIS||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|52|5201108|0|148|0|1|1|3|18|26|33|10|24|15|10|6|1|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5451|FACULDADE ANHANGÜERA DE BAURU||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3506003|0|63|0|0|0|0|3|7|9|11|14|6|5|6|1|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1776|Faculdade Anhanguera de Tecnologia de Jundiaí||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3525904|0|99|0|9|0|2|20|16|19|7|8|6|3|5|3|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|926|CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|2|5|50|5002704|1|94|0|0|1|2|8|9|32|9|8|10|8|4|0|3|0||1|0|1|0|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5303|FACULDADE ANHANGÜERA DE DOURADOS||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|50|5003702|0|83|0|0|0|3|9|6|15|9|25|7|4|3|1|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5290|FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|53|5300108|1|39|0|0|0|0|2|4|18|8|6|1|0|0|0|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5288|FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3543402|0|79|0|0|0|1|11|6|14|10|11|15|2|7|2|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|5216|FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3552205|0|115|0|0|0|0|24|5|24|4|30|12|8|4|2|2|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|457|UNIVERSIDADE ANHANGUERA DE SÃO PAULO|UNIAN - SP|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|1|3|35|3550308|1|963|0|1|2|12|162|139|146|85|126|112|66|69|26|17|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4878|FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3522208|0|10|0|0|0|0|4|1|3|1|0|1|0|0|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1710|FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|53|5300108|1|25|0|0|0|0|2|4|14|5|0|0|0|0|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4826|FACULDADE ANHANGÜERA DE CAMPINAS||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3509502|0|363|0|0|0|1|63|44|61|23|75|58|24|7|3|4|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4656|FACULDADE ANHANGÜERA DE PIRACICABA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3538709|0|80|0|0|0|1|8|5|20|5|21|6|8|3|3|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4655|FACULDADE ANHANGÜERA DE SOROCABA|FSO|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3552205|0|112|0|0|0|0|24|2|24|4|30|12|8|4|2|2|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4652|FACULDADE ANHANGÜERA DE SÃO JOSÉ||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3549904|0|126|0|0|0|0|16|12|25|7|30|17|9|5|4|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4616|FACULDADE ANHANGUERA DE CAXIAS DO SUL||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|4|43|4305108|0|37|0|0|0|0|4|2|8|5|8|6|3|1|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4495|FACULDADE ANHANGUERA JARAGUÁ DO SUL||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|4|42|4208906|0|50|13|1|0|1|7|3|4|2|12|4|1|1|1|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4141|FACULDADE ANHANGUERA DE TAUBATÉ||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3554102|0|92|0|0|0|0|32|15|15|4|9|8|5|2|1|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4138|FACULDADE ANHANGUERA DE SANTA BÁRBARA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3545803|0|72|0|1|0|1|7|7|6|19|7|12|3|5|2|2|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|4013|FACULDADE ANHANGUERA DE RIO CLARO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3543907|0|37|0|0|0|0|5|2|13|6|1|4|4|2|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|3937|Faculdade Anhanguera de Indaiatuba||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3520509|0|32|0|0|0|0|6|4|5|4|8|1|2|1|1|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|3936|FACULDADE ANHANGUERA DE LIMEIRA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3526902|0|57|0|0|1|0|9|1|13|6|8|5|9|4|1|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1518|FACULDADE ANHANGUERA DE TAGUATINGA||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|53|5300108|1|35|0|0|0|0|4|5|0|11|5|7|1|2|0|0|0||1|0|1|0|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|3612|FACULDADE ANHANGUERA DE VALINHOS||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3556206|0|36|1|0|0|1|5|6|5|3|9|5|0|1|0|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1499|FACULDADE ANHANGUERA DE TABOÃO DA SERRA|FATS|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3552809|0|127|0|0|0|2|21|7|14|5|28|20|7|14|5|4|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|3603|FACULDADE ANHANGUERA DE GUARULHOS||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3518800|0|181|0|3|0|0|25|20|11|3|30|48|11|20|1|9|0||1|0|1|0|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|376|CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|2|3|35|3550308|1|452|0|0|1|2|78|70|77|44|65|60|23|23|7|2|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1478|FACULDADE ANHANGUERA DE SÃO BERNARDO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3548708|0|115|0|0|1|4|17|15|33|8|20|11|3|3|0|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1456|FACULDADE ANHANGUERA DE SERTÃOZINHO|FASERT|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3551702|0|23|0|0|0|1|0|1|7|1|4|5|4|0|0|0|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|671|UNIVERSIDADE ANHANGUERA|UNIDERP|16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|1|5|50|5002704|1|516|1|6|9|7|95|85|97|71|67|24|26|21|6|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1412|FACULDADE ANHANGUERA DE JUNDIAÍ||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3525904|0|90|0|0|0|2|20|16|19|7|8|6|3|5|3|1|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|2756|FACULDADE ANHANGUERA DE VALPARAÍSO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|5|52|5221858|0|72|0|0|0|2|14|8|10|16|10|6|0|4|1|1|0||1|0|1|1|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|1345|FACULDADE ANHANGUERA DE OSASCO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3534401|0|127|0|0|0|4|26|27|26|18|6|3|7|9|1|0|0||1|0|1|0|0|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
2018|2355|FACULDADE ANHANGUERA DE MATÃO||16452|ANHANGUERA EDUCACIONAL PARTICIPACOES S/A|4|3|3|35|3529302|0|21|0|0|0|1|3|2|6|3|5|1|0|0|0|0|0||1|0|1|1|1|1|22813|16528|1|2092610592.46|0.00|423780246.34|299654550.89|158735211.67|271715594.71|355117558.99|250031951.50|3083645.44|727918429.30
